gene_symbols,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
CTC-425F1.4,30.373747,9.816702,23.42783,18.908125,86.51658,25.428534,25.65307,18.429949,16.92261,39.428814,27.710361,36.768112,31.761253,33.67012,12.559612,24.160728,21.22504,63.32155,39.89044,10.405542,12.6138935,44.039646,39.767307,28.187359,21.660818,27.45856,26.585949,43.848637,35.60827,19.247211,58.23324,62.157253,43.039803,34.438644,45.90062,35.494488,54.128067,38.09076,7.693733,37.209568,7.7630615,16.88258,14.883823,11.271796,32.06144,20.98803,20.305561,35.278988,41.767715,35.543232,28.291948,5.9434285,10.8938,41.283638,16.721884,160.68198,24.529575,24.754963,27.986,35.65919,45.544838,53.29375,26.857992,8.540554,38.246605,36.81108,38.018215,20.514256,11.708456,7.950835,73.536545,2.236108,28.82562,18.694141,34.782063,18.523045,16.353323,19.948488,12.971188,15.423388,16.6728,54.965042,41.5095,25.824219,66.98488,23.539387,51.571484,34.737568,19.586699,35.660545,38.920765,24.160635,31.011171,40.708702,39.707703,42.651207,7.9469204,18.329462,45.20114,67.40055,30.201609,8.850718,28.255215,28.546679,34.03116,652.0248
BLVRB,1351.2548,727.1346,1252.8804,1282.2548,3178.6794,1433.7292,1057.2635,1723.449,623.54144,2251.1172,1271.3677,2080.44,1120.6462,1501.2605,694.85864,718.53156,687.7212,1596.0359,842.02563,563.6225,966.2874,2302.9043,2768.201,1075.5168,641.98517,1354.4966,1000.81714,1217.3574,2675.9888,1043.1151,2645.1318,2114.0166,2931.5864,1076.1394,2072.1055,1267.9606,1933.0894,1308.4775,439.66605,1187.4949,182.3331,650.7787,496.12598,584.6807,1566.7126,839.6703,1235.103,1692.7062,4076.8757,1384.2386,1202.6256,448.14297,598.5371,1373.8624,621.4662,8566.996,537.4658,815.191,846.36676,1321.0688,1338.529,1904.7744,791.76624,842.5871,1849.7769,1279.2032,1896.5056,638.274,509.7331,405.0995,1547.7362,250.08488,1005.5163,1876.0767,2372.438,1632.3391,1241.6409,1633.9052,636.13446,690.8421,912.8381,1604.5928,1321.1106,1478.9863,4715.7944,1227.4406,2076.611,1436.0449,671.28705,923.3517,2117.214,677.81476,2338.0522,1613.3845,1592.274,1237.9624,822.4092,935.09827,1893.672,3673.1528,3195.7615,272.3628,2516.2615,1102.1115,1478.4196,26406.535
CCDC157,2.933423,3.18668,4.553832,5.626927,15.723267,5.0574055,6.307886,4.803909,1.980466,11.806332,6.284862,6.242454,3.5305402,4.7439528,1.509509,4.636149,5.976691,12.591164,4.0431542,1.7555995,3.191374,5.4112844,8.727221,5.7869763,3.810242,4.3246713,6.2136097,6.9223504,5.5280704,2.4180245,7.590491,10.000263,2.6565654,7.3137445,5.744961,5.906176,8.638047,7.751081,1.9495485,4.7932634,1.6809593,3.0173056,2.5345578,2.801002,7.050772,2.1576366,4.2218966,7.398306,6.0667267,3.238166,5.690802,3.1677337,1.3754967,5.0163856,1.8800933,19.631845,1.6440187,3.6090207,3.1370325,4.960596,4.7209954,8.724205,4.484938,5.8909903,12.082565,6.2314644,8.008188,3.2814784,2.221175,3.2748322,10.783733,2.211277,2.990196,2.5779653,8.399392,3.4427168,3.7389448,3.9448278,1.3785815,4.474204,3.9349449,8.535332,4.1567783,4.744069,13.941257,3.8023636,8.698296,4.537002,2.6862168,4.8504405,2.3499808,1.9414213,9.196883,7.748834,6.0111604,5.7976675,0.9408875,2.3602538,9.02461,10.282612,6.1346374,1.8433032,7.9086943,4.9997053,8.005183,112.55757
ADAM19,3.8784254,5.0116043,2.5328188,9.976773,7.3553348,2.076913,3.8053744,8.842794,6.005692,12.105356,8.659617,2.6762464,2.2201176,9.199719,2.855832,10.776623,8.272297,26.288536,4.942979,2.2347953,4.1053553,15.735483,8.217588,1.529804,5.33711,2.7746139,2.4081514,16.859468,20.072302,2.9054492,3.6633914,4.5808177,2.2162364,2.9769335,14.616509,5.5376863,7.9838276,5.9785185,6.566972,5.249244,1.297456,1.300015,0.20059669,1.5448478,8.633411,6.9013777,4.538393,16.340412,9.415324,7.9232683,4.8892417,5.7570996,1.0960826,6.260496,1.6315982,11.536926,1.0617805,1.8005917,5.743209,4.0339737,2.0716767,2.1239603,3.279764,4.7147985,2.2250028,5.9280863,7.206442,6.804733,2.2869744,3.0874708,26.838116,0.6551601,4.1043406,0.77207434,9.247673,0.95824015,3.136551,2.1577144,8.135448,8.220363,5.5553045,5.598277,12.100395,10.380483,5.0151973,9.284439,7.5511503,0.9316197,0.6909206,8.770304,3.6387956,1.5999436,8.177742,10.464116,4.9751263,5.6021557,36.722954,2.6700919,2.5541525,4.435139,4.941966,5.041857,6.28324,3.655666,5.622867,77.53526
TUBB2B,165.40378,5.7592897,61.876373,73.40199,159.07771,68.8769,32.855316,58.08568,15.648382,194.20152,119.5826,89.23391,38.18111,57.514214,22.457438,19.976068,39.588287,134.51503,51.345776,19.816656,26.009119,68.59695,99.6878,44.190014,84.257385,125.792786,47.12659,62.864773,269.48038,22.852211,79.49273,72.57216,79.58529,60.397526,101.86099,49.7507,81.901344,39.065105,17.559572,58.585552,5.6256204,33.785572,35.031284,31.641499,77.184586,35.40723,62.18088,60.559093,80.873856,97.02402,86.616684,53.49713,62.09188,75.97159,28.2927,485.9558,26.07901,42.215843,76.05998,63.433918,53.031464,73.89452,52.046303,63.41668,116.81822,29.193253,139.18173,32.61126,24.184381,33.556786,226.313,21.603926,36.05019,12.6106825,53.676365,25.055939,38.898617,52.480408,25.891563,45.018436,55.34743,125.2823,60.490356,61.30054,116.25775,79.25779,155.678,99.60024,46.565174,50.700676,28.226067,48.271008,37.735634,57.619183,70.73482,52.43397,15.379265,45.6023,80.21991,132.56856,66.193695,15.150918,71.59774,41.794193,137.50232,1556.9808
NFASC,23.466585,9.417275,2.9631028,8.808889,4.6146564,0.4988423,2.5771265,2.257319,0.0,5.7862797,1.7842945,8.50116,9.450203,16.523468,6.736909,0.4355172,1.6901014,4.331237,1.5851774,1.6822962,8.625374,15.612221,14.221991,3.7670836,1.2377057,2.6599536,2.8379352,2.6642964,30.691816,3.4928765,2.97178,3.78988,23.263153,1.1190275,1.8157215,0.50937945,2.54874,2.8387194,0.19439842,1.5679921,0.0,2.9715672,2.889329,1.948894,1.4380903,3.3016243,17.00251,26.499268,8.196591,15.141928,1.7639439,4.3462567,1.8288515,2.5652463,0.78508794,8.10261,0.5877602,0.9873478,37.455738,3.8986304,1.685751,3.338439,1.1685513,2.349344,2.829124,2.575559,9.714115,0.9015514,1.5842977,1.4164265,1.5748706,1.2716728,1.8061233,5.841713,122.61069,7.896084,3.659332,7.008337,0.64146036,5.7312417,1.3338387,0.73091555,2.4879675,12.325052,11.374295,7.8622475,3.5640836,4.1497426,1.4445801,1.5555248,4.0497675,3.4731617,9.955251,1.809876,4.1984515,1.1602745,10.978119,2.1125057,6.585799,8.693282,7.080018,0.6244033,8.492906,0.21177323,20.604748,60.96521
HBA2,180.62106,36.875534,80.80682,153.64816,262.829,100.93799,71.09396,199.4809,35.268745,207.61533,64.648735,279.9171,209.0508,451.05954,113.798744,71.8244,104.694,170.17627,87.01654,61.46724,37.33013,795.9585,872.73004,72.53924,28.907679,70.609795,117.3091,106.30847,432.40363,72.53279,262.02316,131.84088,214.16493,124.57614,209.52762,75.77138,144.65173,106.82939,80.90163,77.698586,10.002589,48.960373,79.38245,47.414627,89.448135,109.183655,184.90723,224.25372,3325.4187,90.25807,67.45569,30.25111,80.65927,132.78061,53.18116,2225.7144,85.3306,43.208855,112.40877,142.10344,164.65456,141.89343,68.60204,89.4657,112.77905,82.28305,154.98746,44.57724,41.311188,43.008995,137.15042,28.05754,61.474808,450.42444,444.5796,459.53256,133.16183,180.20724,147.51617,235.36682,302.37775,136.54625,1180.0901,421.0354,172.85416,115.98902,125.91941,268.75244,33.048695,63.61374,152.91328,55.55115,168.62009,95.492485,164.19728,87.23512,374.18393,114.84266,122.806595,357.0366,1626.2853,18.808332,270.51602,75.00389,169.86514,2175.5112
CTB-50L17.16,3.5714073,1.3174156,2.8605733,2.311865,10.362895,2.7186484,3.147438,2.285305,0.7820002,6.36344,2.9816573,4.577188,2.8952947,1.70066,1.7593273,1.2190131,3.322257,10.75186,2.4306388,1.6781174,1.839713,3.00424,2.069941,2.1805925,0.8861398,2.7121263,2.761107,3.7231612,8.160672,3.8181705,4.94731,6.691812,4.0745525,3.1027417,4.083194,2.4660003,2.640861,3.3357222,0.34947428,2.609859,0.31053546,1.0505279,0.5543528,2.1904824,4.461941,3.0507965,2.473983,5.1094675,3.1130092,3.4584699,1.7827327,2.0805838,1.3782916,2.966023,1.9449251,8.632052,0.7066063,1.8242521,5.240478,4.8938603,2.8313742,4.949497,1.6820573,1.3209695,4.389949,4.095364,4.265436,2.910811,0.4244267,1.5898566,9.725798,0.0,1.033894,1.2417669,3.299664,1.7867857,2.9701827,2.4735835,1.9433944,2.0108094,0.7966254,5.649655,4.3452277,2.217734,5.3258862,2.9546726,5.056443,2.0367775,2.0012121,1.365551,2.9290738,1.9382704,9.344691,4.9625106,3.792325,4.081634,1.441078,2.7221305,4.230084,5.749095,3.7931447,0.11860446,4.3330636,2.000958,4.548119,66.25488
ACP5,362.24057,74.47425,360.08804,452.17435,781.7774,314.19562,300.59402,181.8747,190.87764,713.7433,183.70236,550.81836,227.46906,296.66943,160.38766,176.74623,155.58551,436.23398,232.93973,116.33026,150.41791,500.10724,512.305,205.13388,104.104996,265.8354,186.01251,399.3227,1022.2157,207.35854,421.7943,397.81775,302.6448,339.64993,525.72314,347.56378,473.0753,496.92813,204.93054,273.2952,35.24267,217.93962,175.02492,242.91437,285.8324,286.91324,281.80728,393.3962,328.46594,392.9726,278.86313,128.267,185.20512,365.737,165.58856,2275.073,172.70985,111.90746,214.84785,303.90985,239.77856,392.45142,259.56052,272.46548,402.1608,196.49785,431.67392,95.725494,142.72418,103.56147,367.3368,73.87422,214.5534,326.03503,479.38016,423.50638,255.4052,312.9668,63.116623,271.8026,194.74731,358.37573,191.25911,368.34973,958.67896,304.62366,233.35226,242.18791,127.76604,153.32869,388.71878,160.68752,346.21277,378.5999,322.20114,305.31134,89.68423,458.22763,476.57733,825.6777,299.7057,130.719,527.05225,234.30693,327.47433,6555.663
CD24,2.4722497,49.508556,0.25814313,0.0,1.6327362,0.91922814,2.4981725,55.280777,1.7390987,5.391275,4.6532087,0.96340036,0.8733916,23.250875,1.6786737,2.0838528,3.219505,19.20856,0.6906252,2.7949672,0.45872194,20.836498,1.2567505,1.5745534,2.1744616,1.049245,1.7968287,3.091459,0.90165144,0.0,2.4168055,5.808313,2.6941972,0.83389217,14.593865,11.634004,2.6355155,2.7643023,0.44259146,3.6092298,1.9152772,0.5387045,50.274097,0.32184908,3.1286223,1.1470435,1.2840312,0.47804445,0.4596681,3.8481154,3.5106447,0.0,0.7626439,1.34663,2.1029458,0.587005,0.0,3.9260068,0.56631976,1.5040134,2.0389094,1.6998963,0.0,0.8565357,2.0495896,4.4033556,1.842607,0.6445475,0.0,3.4244359,18.5865,0.6474939,0.0,0.0,0.6475122,0.0,1.4814901,0.0,0.9070002,2.6723175,2.092382,4.4637313,1.004864,2.0788777,3.756378,0.4546509,2.1207705,1.6077582,0.39399686,16.709415,73.01084,2.8214858,4.3823576,5.7325597,0.0,1.8025795,0.42099088,1.0322385,1.5129688,1.1679058,1.216673,0.0,1.3775493,1.5489721,1.0318606,22.351686
IAH1,21.2493,7.1047688,20.12658,13.484965,71.62651,28.232079,25.325485,22.488316,10.422579,31.582628,24.924292,29.789928,12.490783,29.176956,16.7386,23.941753,29.017296,55.582043,24.064821,8.27136,8.318125,30.563643,36.098415,14.071686,16.60253,25.990211,20.09685,30.600628,23.07862,18.805082,45.020832,51.337677,26.822115,25.760752,36.96112,28.304474,42.385403,21.268581,6.9851418,17.541306,4.5462737,15.407684,9.316965,6.910696,31.65363,8.15627,17.425516,22.894478,35.331753,15.439001,24.938187,7.4532924,10.282124,23.536242,13.505859,90.14962,12.143806,18.296093,17.16784,19.8307,28.973188,44.005512,19.285004,16.069828,41.595715,33.19112,41.546036,14.83928,14.834502,1.8694502,42.47687,3.9896772,15.62802,11.706503,29.32758,15.906469,12.898969,18.468254,9.641955,13.761375,12.523573,37.67383,19.53709,20.199697,47.287266,21.37993,46.79782,36.639675,16.38578,14.302397,25.076649,13.068569,25.51848,32.58316,27.579432,26.046824,12.277117,14.982766,42.436592,53.25041,28.834673,9.682533,23.88086,24.187948,32.83304,522.4697
MT1G,333.8501,99.36682,249.79378,99.186195,732.4429,294.2781,96.67958,188.43016,113.317505,340.67743,363.39612,325.16656,166.23537,234.77866,148.02896,126.29506,172.43681,604.0005,300.96918,97.0398,98.847946,179.2179,291.49826,238.24059,139.04329,265.13687,245.57599,343.3773,203.4071,110.79178,405.6738,1157.7677,386.68048,459.63162,278.64594,158.02798,324.39093,285.22168,78.94025,248.43602,62.74543,144.96306,135.53758,36.849606,268.58157,83.81947,215.979,162.79617,206.32169,151.1331,348.9095,73.599434,136.45819,363.05798,121.076935,1031.9126,118.2968,194.41753,242.16861,404.273,284.6949,490.8108,181.92816,149.9349,383.88657,896.514,381.73,107.56768,116.42114,72.03278,590.67285,52.128883,139.105,58.015415,142.85168,153.08562,245.73856,130.9988,66.377914,52.888607,113.06206,407.58658,178.28589,160.33801,269.6891,145.33124,490.3651,304.22095,190.70644,178.59593,205.13965,147.4856,332.04822,349.8578,279.29214,273.0603,49.081245,237.95366,414.35416,583.0085,215.8359,97.8326,283.62308,305.05515,315.8568,6457.6895
NKG7,28.092,11.223727,34.123127,11.119253,82.06892,30.618225,26.036531,15.011776,21.428503,45.112587,62.717644,21.243038,13.56737,25.62025,6.863618,121.28815,81.757545,327.6412,62.370537,7.0856028,12.948042,10.0955,17.838669,41.263638,58.68043,56.24364,22.573273,65.57676,19.313696,9.918712,44.413776,142.16046,28.598316,128.57951,29.660889,21.776817,70.80099,63.753708,11.647982,32.288624,19.62119,17.829952,7.2736187,19.052507,45.51554,17.200172,42.20737,18.402802,18.876047,11.850259,59.34076,32.758747,15.457435,57.34492,19.292633,202.3058,11.1844015,26.51839,16.711493,37.107704,41.355053,61.478638,22.229792,20.63203,59.30804,100.067635,40.77559,25.077782,17.801163,21.24255,165.29684,7.239105,9.619373,4.220537,18.8632,9.635354,17.95453,9.3051605,15.758734,12.249396,11.649062,63.403122,22.399553,16.34768,19.817724,43.481693,27.067978,17.004684,23.577152,72.451324,25.902008,22.475376,29.746796,24.783676,31.138464,34.74877,6.010631,36.649975,44.240665,44.475098,14.379768,5.8898406,28.071922,32.547016,30.622257,810.70337
SETDB2,4.9752345,4.5781646,5.4740057,3.100173,14.828699,7.6177263,4.666585,4.174815,3.4328055,9.763429,9.6292305,7.654881,3.4422874,7.521024,2.6492233,6.5941386,8.164202,24.00069,7.3010964,1.8318764,2.8738616,6.4834585,5.3831096,5.048223,3.1615076,6.7874656,4.747165,8.623765,10.089214,2.444814,8.642235,15.05775,7.4066963,8.830396,10.22629,4.4114084,7.7363443,5.9245644,0.83778405,6.9980707,1.1367317,3.350319,4.286778,4.3299246,9.2635355,4.5746393,3.4760826,5.475717,10.386041,6.061217,6.030292,1.745389,3.2237763,6.39097,2.0913923,22.49671,2.4507403,2.3495219,3.7420063,7.5758376,6.0446706,7.595725,4.6369596,3.8560255,7.1237063,12.140703,9.505709,2.500023,2.4795372,1.9750812,12.122748,2.5672846,2.852466,3.0260801,7.5210233,6.5063477,4.679566,5.817094,4.207664,2.8379307,4.5968413,9.594626,5.63552,4.5379434,10.595376,3.9172897,11.411831,5.7722673,3.0670292,5.1685205,11.136249,2.8189175,9.543026,6.289122,8.199504,7.154272,2.3393202,4.9336553,8.092248,14.013107,7.64738,2.7453773,8.171567,2.8865163,8.860443,119.81737
LINC01003,265.0953,119.01219,218.23416,169.13394,566.64685,221.97186,197.24933,164.83817,120.53438,316.90524,276.8605,271.13138,179.51532,243.77264,114.20218,365.5146,263.10764,799.16113,187.9122,114.98823,91.71066,303.43134,329.85223,179.46283,173.57767,263.3737,172.69604,268.66486,277.7715,127.94743,356.9438,512.6952,359.88278,260.72168,327.05133,259.82742,346.14032,333.64548,107.3142,224.31787,81.749664,128.65955,104.03436,189.64395,343.6758,199.38968,188.6544,266.52826,327.52875,218.63275,253.15378,112.7804,117.1863,267.52377,114.70802,714.276,94.5971,173.49474,186.83034,231.58945,206.08798,314.0329,146.9695,145.53178,275.22443,342.8045,328.30054,171.51292,75.02332,88.83559,421.85657,46.361824,166.3656,124.22632,282.4065,188.89084,207.61395,173.6564,132.65591,179.72931,139.64835,324.2327,200.60309,210.76553,594.6728,215.98439,403.1584,258.0909,123.37358,196.07907,345.29276,137.40036,283.16537,293.75677,234.53613,214.3311,138.82475,208.91388,361.43335,523.6243,312.54187,98.972824,297.74698,163.42503,229.40385,4629.451
DENND1C,2.9386015,1.8479683,2.0602865,1.1344587,2.9911175,2.2189703,1.6525751,2.961946,3.0185335,2.9530199,5.2357817,2.0176988,2.0383892,5.7188597,1.7517555,30.804173,11.073524,33.96885,3.4295762,1.7800349,1.794692,1.2284238,2.925606,3.511238,2.6424873,1.5491952,1.7270293,2.9332328,2.7029176,1.3932965,4.0467815,12.622209,1.4233516,6.6981764,6.309163,4.501421,5.951464,5.2835145,0.88249993,3.010965,1.8643556,1.6728181,0.7067834,5.843711,6.581054,3.532132,2.693921,1.8488901,8.680917,1.3996702,5.40385,3.520746,1.0489938,2.6262355,1.9383525,9.4125185,0.7916045,1.0795429,2.4586525,2.6404898,3.1329608,4.0480804,0.68804234,2.2619588,3.4574027,6.5899944,5.15659,2.220768,0.25419235,1.5949587,12.765703,0.7040525,2.1083195,5.788579,2.936333,0.8097978,2.0374057,2.3627315,1.6509582,1.4895195,0.31167507,4.576788,1.0160195,4.022448,2.3365214,4.3169403,1.9638463,1.8597032,2.1397831,1.3062947,14.187802,1.9535949,2.335911,4.876319,1.9174507,1.897,4.17247,3.9560084,3.0984492,4.99432,2.2728174,0.0,2.160468,0.80517936,2.4027333,47.360683
HBG1,4107.4116,1648.7014,2674.237,3167.5044,7604.3457,3014.0566,2738.7542,3477.4487,1202.3953,5559.9062,1791.5245,4835.58,3040.7192,4118.443,1841.3022,1006.66345,1396.2267,3604.8206,1904.3501,1056.0791,1400.4612,5811.9644,5699.069,1773.857,1002.9644,1857.8405,2488.6584,1960.0776,5911.8135,2012.3596,7424.03,3002.0225,7933.4956,2772.7058,4172.22,2394.9756,3845.3901,2570.0493,892.8043,2297.5168,384.3229,1714.0984,584.41016,2272.6147,4018.027,3111.1572,3194.5786,4735.92,12804.559,2687.5505,2484.5098,1643.3384,1915.1357,3161.6206,1401.5764,21321.514,1458.2175,2068.9253,2217.8708,3509.5342,3400.2715,4642.3257,1806.4487,2084.4048,3946.7153,1355.3745,4913.257,1242.7561,1099.1321,690.22144,3382.308,685.53766,2389.0242,3711.3179,6352.7905,3260.1863,2798.312,2895.486,1389.0273,3411.7368,1866.9766,3270.0435,4764.8896,3546.9739,3860.4695,4058.4556,4545.225,3889.7507,1679.7645,1695.716,4111.0933,1633.8993,5436.948,4198.25,3940.6765,3268.157,1834.6978,2247.1077,4220.0977,7946.4824,6563.423,645.12067,5108.7773,2554.581,4348.127,61279.242
TP73,3.9339857,4.1783476,4.1779714,3.6903176,8.271149,3.1082149,2.983091,2.4803395,2.510004,3.3433678,7.58175,3.5431664,1.0889356,2.2986708,1.7909702,2.929008,3.376673,14.553652,5.869133,1.7471155,2.4655013,5.2679896,7.593702,5.100575,1.6887451,7.249669,2.5429628,5.5116076,2.7003164,4.646529,4.611086,6.3465767,7.157167,6.0601664,8.158141,5.1045756,9.378083,5.504393,0.7206067,3.3815587,1.3456587,2.531279,3.807921,1.6001081,6.5250564,0.6705174,2.799402,6.2194424,4.9505677,0.8733325,2.8483772,2.312056,1.2322837,5.585229,3.2464705,15.145296,0.9554905,1.4645103,3.9306984,5.037529,1.9173121,3.0992634,1.9369527,3.114238,6.576198,4.5253253,6.0344553,2.7651124,2.784365,3.8475516,7.920288,0.6623833,2.26633,1.1348926,4.7323885,5.275865,5.259803,3.7026372,1.4214182,2.7984006,3.8022075,4.319675,2.806037,2.810887,17.005884,3.4403696,7.804828,3.5686495,2.9518456,3.4808254,2.4438117,2.5349991,4.9869027,4.022757,4.688008,3.148546,26.73486,2.123073,5.768596,11.970057,7.278813,1.0140476,4.517826,2.17877,4.26824,79.55023
ANXA2R,55.6069,20.944569,40.5274,47.87442,92.465836,40.630833,42.274418,47.940586,27.630405,71.62814,53.42293,51.16193,42.51191,61.691685,29.883451,68.357574,49.365288,138.86508,34.349415,21.165236,35.847904,117.49947,96.91724,24.514206,22.402828,26.529001,29.90076,55.959553,119.36865,25.00526,67.27196,56.31726,199.49944,40.382973,63.336082,41.743122,69.79712,59.179924,24.81757,41.05107,15.387736,26.737019,29.589117,50.76027,44.362587,61.803123,95.186134,62.62519,129.95676,37.747364,46.114822,39.47257,30.671669,51.745163,19.8596,80.67937,24.47566,34.93828,43.39496,33.562267,30.615936,45.245415,31.373396,28.719658,42.5766,35.867012,71.146515,20.312078,18.361063,22.728283,72.463615,9.191026,40.98793,67.66742,91.64262,59.86611,72.71297,51.453304,27.961462,107.80974,23.738085,51.39968,64.31172,51.310986,154.59285,71.692024,44.868362,44.923676,20.177223,22.302063,86.25587,30.931862,73.88151,61.10097,46.82218,28.406254,134.01881,37.087135,52.817417,124.99214,83.69508,25.75613,68.79111,17.34564,48.1128,779.87524
FOXA1,3.0561297,1.0180098,1.8509086,0.8532431,2.6713681,0.3092818,0.7798318,2.3483574,0.46008244,2.6579208,0.50705284,1.5297929,0.95227784,0.5724527,1.0469279,0.5490508,2.460348,8.022115,1.2485389,0.988946,0.409864,0.53791106,0.39903194,0.9448376,0.5008484,1.4570221,1.7668922,3.11837,2.5759623,0.0,3.5778081,2.2791276,3.654538,1.7016962,69.271866,2.2248843,1.6372092,1.672974,0.5674219,0.74702555,0.0,0.80994266,1.4211228,0.0,0.7108733,0.9954029,1.0105306,1.5092,1.501996,1.4423501,0.6634804,1.347359,0.35984236,2.3005016,1.5706058,1.8595024,0.21609005,1.4292402,0.7701426,1.7308097,0.9783519,2.0202975,0.0,0.7563043,0.27193606,1.5472162,1.5317575,0.14865714,0.36990306,0.0,2.5408263,0.74184567,1.5808444,0.50724715,2.4189172,0.72009504,0.4656316,1.3202465,0.24177307,2.0290997,1.0841798,0.9833427,1.5563916,0.69290197,5.7092357,1.2027693,3.4253306,1.666572,1.0776236,0.44927394,2.3422327,1.1395117,1.834403,1.6013333,1.013251,0.9131511,0.76379263,0.558985,1.7836282,2.3754208,0.0,0.29614705,1.2992201,1.0103003,0.94482124,27.270369
FAM19A2,81.65962,29.324059,53.338863,21.845451,179.4848,89.6532,70.818054,32.681145,63.0918,74.409424,91.1482,45.16175,53.256065,57.85911,29.710484,66.19429,102.27582,171.93698,71.23832,22.731297,25.090986,40.57707,42.071083,179.34741,58.76409,71.16925,49.106644,76.13352,38.882645,35.422684,108.65657,131.98337,294.24316,86.06241,99.27434,64.95119,111.12951,84.38242,12.589204,59.803513,12.039156,24.31727,18.894867,29.486427,78.622375,33.48106,84.63292,43.007977,88.554565,28.455126,75.022224,16.397024,25.614742,86.590775,43.2984,224.27023,22.603355,91.10683,48.741833,86.42628,79.66695,140.58952,31.888632,43.754295,100.387215,64.30979,98.69441,46.57645,39.422504,29.563831,254.10071,18.553144,150.42676,33.285843,61.67071,16.680044,35.592796,23.112381,40.273758,31.47024,34.722633,98.87986,39.85536,30.775457,72.8996,40.656746,356.6185,60.754707,47.40368,52.987587,68.76747,55.87387,75.07153,52.175926,64.93486,81.27245,56.520298,66.93862,94.1112,80.45505,69.16001,11.723236,40.1349,79.8741,68.35125,1476.0917
