gene_symbols,Basal resting,Suprabasal,Hillock-like,Deuterosomal,Multiciliated (nasal),Multiciliated (non-nasal),Club (non-nasal),Club (nasal),Goblet (nasal),Goblet (bronchial),Goblet (subsegmental),AT0,pre-TB secretory,Ionocyte,Tuft,Neuroendocrine,SMG serous (nasal),SMG serous (bronchial),SMG mucous,SMG duct,AT1,AT2,AT2 proliferating,EC arterial,EC aerocyte capillary,EC general capillary,EC venous systemic,EC venous pulmonary,Lymphatic EC mature,Lymphatic EC proliferating,Lymphatic EC differentiating,Peribronchial fibroblasts,Adventitial fibroblasts,Alveolar fibroblasts,Pericytes,Subpleural fibroblasts,Myofibroblasts,Smooth muscle,Fibromyocytes,SM activated stress response,Mesothelium,Hematopoietic stem cells,B cells,Plasma cells,CD4 T cells,CD8 T cells,T cells proliferating,NK cells,DC1,DC2,Migratory DCs,Plasmacytoid DCs,Alveolar macrophages,Alveolar Mph CCL3+,Alveolar Mph MT-positive,Alveolar Mph proliferating,Monocyte-derived Mph,Interstitial Mph perivascular,Classical monocytes,Non-classical monocytes,Mast cells
FGFR1,0.06026451180973088,0.08841202356123627,0.038750536937405586,0.04593622946252504,0.007220201626478272,0.011610694656118022,0.031336066389973806,0.0402914310631006,0.016268480641683524,0.11946237685697854,0.0259251407918128,0.012599861261506811,0.023412400943384443,0.03875866737407629,0.06847910285535687,0.383756161245567,0.0,0.005575728211696842,0.0,0.019828426606525656,0.006306920639472266,0.1335016973927618,0.10504945703502498,0.08043900936438363,0.12345110340578466,0.2248009003674576,0.10600135180988322,0.1011462762938351,0.14348288741807524,0.3217042365624371,0.29692247998806737,0.6392886306576138,0.592154712130318,0.4390227644822695,0.1096136468322097,0.4099379941364305,0.3988563718077945,0.16911575443752638,0.2035048377854412,0.42605507097189915,0.16016335516047114,0.03911596248268375,0.009979531135072137,0.014089856054265472,0.030093866838926727,0.019019583735241364,0.03628561007371333,0.03849913619157186,0.035685962685866025,0.024297588728902086,0.007621979723756909,0.0046171784288065445,0.020377670342959908,0.012655006352819628,0.04104032101594465,0.04687612246840129,0.033476559087448045,0.062165515092321905,0.031398260824980324,0.014159809811572173,0.07312040855832551
FBLN1,0.20899312220896146,0.18713892585063607,0.17674067400179216,0.03698514326727058,0.017182772183086385,0.011903540881518687,0.02363858191643717,0.11839320310769752,0.0952050433035401,0.021942058387903224,0.0011493230254363144,0.025780205560936267,0.04163163208480507,0.016668058073083362,0.08884468023080172,0.0164574708500824,0.0008706081262625493,0.0034542153740215195,0.0021970661174977005,0.07675172256687772,0.013395045992917982,0.01571237913201859,0.029434109273321105,0.00974545511505363,0.0045099978310305855,0.0054073817475159955,0.012157711301905972,0.009324034248365021,0.021304311542365326,0.0,0.16317638084545827,2.7745464480264874,2.9261394759570414,2.143303447528531,0.09629693857797969,2.511451165447289,0.5871235207586195,0.08590416170152788,0.21020369877714243,0.10881682288094298,0.6866215930888006,0.04033991569687497,0.031059409770732935,0.033353272613367305,0.020393733812096842,0.02484285366709684,0.0062953082890191,0.025500476680287494,0.017467488057881377,0.026691837147843782,0.0627993585925639,0.012052390909008573,0.017767327528819644,0.01072449811164073,0.0077704826947789536,0.008204411745448533,0.018942713120605418,0.015365523444330564,0.03216204662632137,0.013595889833642705,0.04086528553401985
ITGA8,0.005910339582736746,0.0029245304550809125,2.4582018705296843e-05,0.0032826257236808413,0.001185103214990255,0.002187926756520807,0.009390778198173766,0.0027270088553144798,0.0016984381500939434,0.0006285949006086219,0.03110141228199657,0.0009075696362399059,0.0013641605985038566,0.0014796163911950007,0.008067306531392109,0.0,0.012377781360268302,0.004852410864625371,0.01028249653912743,0.007803181490751739,0.0004633482575320336,0.0012005530179379892,0.0004091713095895254,0.0017187480088959313,0.0009135685780421479,0.0044552225999437405,0.011846133438484754,0.004988515927889274,0.007605910429621617,0.0,0.006637151047747053,0.2415792940392899,0.024716482581023626,0.6530272364164699,0.13355693688750178,0.03472414848799575,0.05816305152941724,0.23060102770216503,0.27146390615560806,0.34139595673948975,0.0,0.0,0.0003833697814061168,0.09663197528698006,0.0005259743638448479,0.0009747391705979694,0.0,0.0007270717468493444,0.0,0.0007961628237548148,0.0,0.0,0.0013106668871114037,0.000427666836788608,0.0,0.0004005820483652293,0.0004553807050890879,0.0009027132927334412,0.001048051587989157,0.001108416148158751,0.0007814399438121953
CST7,0.002013849536650793,0.0025245085465464318,0.000190587671321674,0.006540140657786555,0.0004672721400176323,0.006234625670634978,0.0026106246524141203,0.0006428854831609324,0.001382934075859039,0.007927614659861758,0.0,0.013799023291203902,0.015662101306486723,0.000805470791078384,0.0,0.0,0.0,0.0009074127129952974,0.004364471685398079,0.00025568205189224524,0.008074836051584001,0.01205222825927135,0.010894361022974324,0.010472420668214836,0.01289612816155807,0.011048403094198411,0.005904023164191337,0.013406822795174913,0.024381693456903938,0.0,0.001342320805885071,0.00596125309025916,0.018760858294014266,0.011261449198281374,0.0060494563100618815,0.017332461206605025,0.007056326243843895,0.01440501072187915,0.006913860534161363,0.018212153106545056,0.015867602182744762,0.2036531664492051,0.044918000171279775,0.0635782806743261,0.45826966534443564,1.1605966326558625,0.8798854888975571,2.2801178769657193,0.8426006678128755,0.5107201520573843,1.7051107155704888,0.03944582398702479,0.0138233959273022,0.023877300141964316,0.024605886673899003,0.01194295471000276,0.034266584150715415,0.04576365585314039,0.09484023414027266,0.050758598737833005,0.5222330347181047
MAP2,0.009902571074206301,0.004573416619981965,0.0202306895733566,0.004467606765245808,0.0037426833638396105,0.013124653762408308,0.017813698168178748,0.005501279471603294,0.003310204305356537,0.006394011999684827,0.014534046223046266,0.021768010689216463,0.008550203304120638,0.008924701116046497,0.005683821272758442,0.33540888571224353,0.014577458406954284,0.0314256842619432,0.017290661278768407,0.014970802490446215,0.3404846257859117,0.01690628011676062,0.03968620110019488,0.0969020280031689,0.05296113552586243,0.09138619319101207,0.01872395939310964,0.05541516105960336,0.015328704047474752,0.015759422751394195,0.029766533338573778,0.01717257322017336,0.006233072155862407,0.07629690700501172,0.10300283452128386,0.0022930310452902855,0.03348280986405081,0.10388830630771367,0.07675043391270382,0.12076171028432459,0.014272172781734465,0.0,0.010340440736047906,0.006183670727183559,0.0009025894527252202,0.0008232583471211813,0.002968289083350661,0.0007693841001367607,0.0,0.0009774322463029607,0.0021020489638081106,0.0,0.003524079664149871,0.0007970566872856719,0.0075672401594284585,0.008570623316464219,0.0010128474595318274,0.003990506388845491,0.0019865842377927772,0.0013501527275067186,0.00224143053607716
LAMP3,0.016531281623733338,0.013285208735001946,0.0182301316170135,0.015352671626236512,0.07017191882401319,0.05948377376250236,0.008492148979034657,0.009897540637635933,0.01354893311862154,0.004808331278401506,0.016366429188887584,0.26721135282910347,0.07251478614792475,0.014305413978608864,0.0055036314147793525,0.007034076310707785,0.003869326929345521,0.008030684383278917,0.003565861789153942,0.0039161114174706075,0.050726626191191074,1.403267622125626,0.8530931898234243,0.011884914658605908,0.0024198223192990003,0.004743340141707111,0.013728671893020244,0.015579640022197727,0.012519286277996455,0.0907203277154761,0.002476620574228083,0.002221338354246058,0.007095768895598886,0.0068240714626557255,0.00509364484928951,0.020843184314469212,0.009530400670609458,0.005282193830591146,0.0,0.005277928245301371,0.02342665616215662,0.00796925238318591,0.004736059504414522,0.03915974730968058,0.013466519424797844,0.009034506765330682,0.007491334418277407,0.01151961497247594,0.055763689203267144,0.09518181009186005,1.9326782057526297,0.004443753571509569,0.016498455198321334,0.012317131562392248,0.034083544410466945,0.02022045450427978,0.017133204988812028,0.014632184625154216,0.019945074400175428,0.01751074405632547,0.015430783481557738
EDN1,0.1490147421641121,0.1421880867323594,0.0828421733773077,0.03954933772065206,0.010248309758787743,0.015870632226543644,0.027521423090151247,0.004830061747782997,0.015418845643575171,0.032815384678151566,0.0017436583355566588,0.043690439678747084,0.2003775236312431,0.008859306454791356,0.028074835837892262,0.00870619374546938,0.005842296663814945,0.002948582709876317,0.005374716991587935,0.1152347421018741,0.33356532035324515,0.06277148054331985,0.13764630982881917,1.048620372046129,0.2433547606006965,1.3316365708884754,0.31282680052050993,0.6156180521645208,0.0474650696766045,0.06985899347668297,0.017175313357913054,0.0044857887656043136,0.008218329389511413,0.00600238740796811,0.008373310281514328,0.006465131820643505,0.003526027363002679,0.021726531154608337,0.013178427382985657,0.0057487305869773,0.010060714515296118,0.021422451802456867,0.006406386424997504,0.009329743406460582,0.00743290575176121,0.0071128494082289394,0.007234022171439633,0.006563282392716273,0.012395224030059857,0.008112149866149687,0.020666458106596588,0.010922200711990031,0.017729745622365362,0.08702253359894156,0.04199980878276627,0.017495008422562703,0.007276360820415514,0.0087202328614622,0.014511495626407547,0.011724366706159011,0.01595797170226171
P2RY10,0.0006079567917939266,0.0004709341902508726,9.193023730807802e-05,0.0002343520249971125,0.00032435403830551024,0.000764168782437917,0.0004011879720970504,0.00013051284887238037,0.00016746352729655892,0.00013120458428077914,0.0,0.0006253002863355201,0.0008727399939407302,0.0019248108598797652,0.0,0.0,0.0,0.0004144542646546718,0.0,0.0005063816109955379,0.0,0.00047542214195854277,0.0005072615318623594,0.0002135720267895663,0.0005920709488269125,0.0005656024501017481,0.001383080137990192,0.00027581830985885786,0.0004024465689767888,0.0,0.0016254688539315111,0.0019082644009644058,0.0006062807938842153,0.000712309151281344,0.0,0.002733602117301991,0.0016485984166156068,0.00016622653307387075,0.0,0.0,0.0,0.011362503845752539,0.28081990882267177,0.1031931724554949,0.1864677150482712,0.14817121422128454,0.15520298492031265,0.038798172756810655,0.1655058226705429,0.03617141650255272,0.21449464266330523,0.02377747840092653,0.0006063976908780273,0.0007366043920107707,0.0005532638398342026,0.001638314243949758,0.002955086992865693,0.0004429627909087398,0.0023331999851330643,0.004538504330285055,0.03116851872931415
ITM2A,0.3437653650886078,0.11072673626883398,0.05317077352619898,0.013632938570455715,0.02229534931510526,0.0522849474026704,0.006929247967518372,0.011871969528987163,0.00316589612379012,0.008232897949662001,0.0027214283360125,0.0059522449824576185,0.008786620487237058,0.002465505220776709,0.011876568242869664,0.00944357945443763,0.00034170725592440625,0.007979759251429191,0.0028081812250307504,0.021209985647662768,0.008318637175052886,0.005484609009010381,0.004665820123928263,0.8047240672719801,1.451267435488886,0.8714307621579295,1.0492722935379701,0.539759361780221,0.30585584194333243,0.33370692801555624,0.10524302137333127,0.23452941604038754,0.5624997955049126,0.021966890318359356,0.007628968440728565,0.26083263396502115,0.0704271993156805,0.02793404077989879,0.07125831282369548,0.006796295882090239,0.020632092304920375,0.45609019794302674,0.08431284374599538,0.20997083185005827,0.48008184466651527,0.33633270630016726,0.5033834409263281,0.20132264674441364,0.008133119577069572,0.020038970786205115,0.020958785152854497,0.045525910651312715,0.016677090266170994,0.005609088117348908,0.0037404394263602925,0.026432948545854314,0.008888981066416416,0.011053871338547442,0.020900112844714058,0.013932393852942489,0.42383586823650987
BPIFB2,0.002242019832032816,0.002828585327234875,0.0013217376069572166,0.0035755663671092073,0.0016972881656664898,0.0038215865671962232,0.07077120830800723,0.002460430175011903,0.03230171685143348,0.0763569442983872,0.1425250091178189,0.0005888678531186158,0.04975502449783541,0.0,0.0018936503196213797,0.0,0.06404868625931497,0.022654491678559253,5.241415229513217,0.0447690455477308,0.0,0.00020692229750768256,0.0005147662913935936,0.0,0.00029464876323871984,0.00012342049173260096,0.0018865479743865935,0.0002589141082414767,0.0009872923037903423,0.0,0.0,0.0007274645160438567,9.180497089012088e-05,0.0,0.0,0.0,0.0,0.0007798945806135345,0.0,0.0,0.0,0.0,0.0009117473864008825,0.0040301459046594955,0.0025963955809900035,0.002446812267536021,0.0037653195535834725,0.00029531292579530483,0.005393203888015681,0.0034540519713888453,0.0027550145612980793,0.0,0.00018128009131094323,0.00011391790762585993,0.0006688878284329846,0.0,4.610815199185365e-05,0.00030727543969545623,0.000616142375360661,0.00047757783174687073,0.0002408461379204773
RUNX1T1,0.017469565721622646,0.018263946639480104,0.0012058364299327392,0.0017797885986912526,0.0,0.0059157034042539485,0.005856864960393965,0.0001490355171444475,0.0003032339535301837,0.011344057615248395,0.0,0.0026576241192004958,0.0019160405264764058,0.10447902012576092,0.027002570407584192,0.3228670005996531,0.0,0.0013750395708899685,0.007045499581163842,0.006814511637585387,0.022659783323859123,0.012609553724873913,0.006486647216363476,0.2677135027878943,0.030057880783832237,0.0892369922131432,0.15648579313325428,0.34213480479559255,0.10812793976469887,0.14140304315608057,0.3572963805298333,0.3492433917195621,0.21236632596589247,0.2392505596184834,0.19512361558998675,0.1102782976771636,0.12917252468856047,0.10204478230631789,0.07062549490500646,0.12649940986152164,0.028011497599943008,0.0,0.0,0.0059115858599681,0.0007109335479408298,0.0013874103728747933,0.002855995844186479,0.0007238187138605581,0.002218496723311203,0.0013079870367893886,0.0,0.0,0.008481858529959538,0.00038131246071263224,0.001246431144738244,0.021802757522370726,0.0006417480982279,0.0042324484211000895,0.0025984767582538327,0.0011715450155637894,0.0017171056230593426
LXN,0.09767051112961514,0.14319100165890947,0.06590169006573832,0.2544142933562433,0.39341453415373334,0.40783545850650915,0.1448984770943936,0.11895626823743775,0.10772411274822404,0.18050136377913029,0.1739674272744182,0.05032400539301007,0.149417958155555,0.07388605382517291,0.03521665886687766,0.05554003300611638,0.23881466356899267,0.21361539727029025,0.16833623882571389,0.5392338184322244,0.04460593370105424,0.03278861345242217,0.043513186379344704,0.19899762711701632,0.131128259171191,0.14368426744350193,0.26252576496571345,0.30040885334875805,0.06892254992649653,0.037993797835778075,0.026819524353489676,0.1800006342116113,0.5509073515465581,0.17414645267428555,0.02374859348474319,0.7511776372533622,0.39321571972465,0.050969949459872786,0.0214425037184775,0.039074258918232775,0.9033116471774338,0.20762937705822676,0.020122699402386597,0.028220999018316224,0.029305199125441033,0.02438440710450256,0.07958637739057575,0.025657880814957033,0.04261848552345625,0.03474853472574059,0.047597748879902514,0.021418526100633082,0.03812904563258362,0.04533410695542451,0.010293644605153158,0.07515259567148559,0.03063094181593465,0.034663636605641715,0.021287852680477854,0.020172315960195177,0.26744778585554346
SCGN,0.0002512074669837589,0.00016235593574697414,1.0767986882391908e-05,0.0,0.0,0.00013284070238399098,0.0001035387124397643,3.071107571262988e-05,3.362787490132283e-05,0.0,0.0008968245184577815,0.0007604947033211394,0.001312459355263495,0.01811183672228026,0.0,1.2766795741601589,0.05839242135995083,0.03215369483817235,0.13599789422289807,0.011077664301839917,0.0,2.3206784768442214e-05,0.0,0.0,0.0,0.00010133869443722082,0.00011460658869564629,0.0001743777677942963,0.0009204689311283192,0.0,0.0,0.0,0.0,0.0,0.0002562983684384451,0.0,0.0,0.001064564561141483,0.0,0.0005737324865372353,0.0,0.0,0.0,0.0,6.395442148133049e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.477006519927504e-05,5.462415195087333e-05,0.0,0.0,2.037202809788033e-05,0.0004419631002098363,4.296641708987158e-05,0.0,0.0
MOXD1,0.0022004564015470057,0.0034924216947535397,0.015269567022891556,0.0004102645134868655,0.0,0.0005980164784852906,0.0004073528590197832,0.0003345654010798145,0.0001156818332590707,0.0,0.0,0.0008970496540539676,0.0016279247009356925,0.027845034208400555,0.0,0.0,0.003246174968094293,0.0015876536090824757,0.0,0.001438205961537816,0.0009362143572766747,0.0007203130357506311,0.0002248767343795746,0.00030470594959250066,0.0009033319082412318,0.0,0.00030492429927087494,0.0005356090035351747,0.0011400135718456514,0.0,0.0024604390824931426,0.3752027321288079,0.12905760528456067,0.37166874420097384,0.006081997433290136,0.014477275875954888,0.030898846396969583,0.006545719306745407,0.29496938139928336,0.0039246237678774295,0.05486718948986856,0.0,0.015096334677312495,0.0829948668771042,0.0008047085814474024,0.0012286711871120353,0.0,0.00040782010193439423,0.002111646617167886,0.000780303123498236,0.0,0.01375061847951795,0.0007287782419597984,0.00045437753124279086,0.0008825267647402416,0.00044578670366385623,0.0005811498263082724,0.0008403398478890577,0.000786144643327818,0.0006397837109652528,0.0012942183979198355
RABL2B,0.04631660212347597,0.04527092170745767,0.03261350449268383,0.3109436423917114,0.707704095659197,0.7384211467948711,0.027861684751764915,0.03519918925854217,0.05551290815128989,0.06300531400640219,0.021922307492446152,0.07829745299706545,0.05392500852067722,0.07300426376201742,0.04039562758359266,0.09149529139850171,0.009599490933459751,0.011080528479000625,0.02541193503187356,0.04721766272963065,0.04946662570835605,0.061752313701426226,0.05193161355954679,0.029673432407706198,0.04361509314350276,0.03189677371909436,0.029898151264614384,0.025276793222973878,0.043622071890622505,0.015759422751394195,0.05237537155278074,0.07855921948791805,0.05754631723230327,0.06247933207859182,0.0730801809240425,0.04949484683444302,0.06225075876627561,0.06020804537494707,0.03939327287789054,0.04959222181355523,0.03987500298641253,0.02079769675738592,0.05740129559141163,0.037777282081188204,0.06451482364240915,0.05875782740809356,0.059993509722372426,0.07684085651137504,0.05607088724796972,0.03933689398007142,0.04541792512925292,0.023129283082152497,0.06500661813302781,0.08074382666354576,0.04393590707111427,0.05814284931688096,0.049460884253282524,0.036601296549727116,0.02871642797989111,0.04349514005357828,0.029268331336895482
