gene_symbols,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
SH2D2A,47.194313,29.897596,25.161009,34.34443,106.4257,37.405754,43.022232,33.622166,21.463173,56.109245,58.221302,71.06397,37.613277,40.090748,19.67862,27.897879,39.384502,107.37573,34.811344,37.19364,21.488304,60.723892,66.762985,36.348755,26.327969,77.409645,39.453384,55.89731,41.261272,32.96452,65.9503,109.54452,85.76647,48.82165,59.75359,28.594538,55.324215,41.274582,15.837501,36.03442,35.455086,20.926142,25.744894,21.575922,69.16341,29.716679,44.914158,49.288513,64.812836,32.036327,39.17116,25.699228,17.353289,41.330208,24.494938,154.44292,9.681213,33.333366,30.850527,49.214478,52.081356,64.08191,22.25566,24.298065,80.61667,87.57145,62.26174,28.943869,18.5657,21.237267,105.09438,13.955944,20.719112,29.795704,65.29185,26.673084,38.758118,32.60168,30.801401,44.004116,23.835974,68.73626,65.203735,56.520405,80.76096,48.074944,65.48132,56.662262,15.303953,52.88909,41.34749,34.008484,53.82385,55.863422,47.153313,39.838226,18.470982,40.230232,57.77278,90.0565,54.98677,27.310661,52.21183,43.541363,61.44763,870.72705
NTRK1,31.474384,14.582828,22.880898,12.415821,50.516014,22.557468,22.522266,15.652645,8.924602,32.637817,39.627136,24.730162,15.893756,21.065971,11.531399,14.175898,18.752638,41.090176,19.323473,14.294589,6.599518,28.387531,25.343267,14.933839,17.19147,34.365852,16.69528,21.489374,19.133633,9.966721,36.479607,97.63916,38.419476,20.3411,21.807661,11.6512375,26.988722,27.845364,8.760797,14.751503,35.810806,12.055807,7.2099566,17.288422,26.760447,18.432535,21.646015,24.949238,40.209988,46.384235,19.9958,7.221784,5.8999577,22.171585,4.916154,124.08115,8.223366,10.929149,14.737444,17.6832,19.859081,36.52118,9.685569,10.960625,29.676767,95.03141,29.694265,18.551764,15.632256,2.0591228,55.420822,1.7902529,6.46124,4.6093035,29.835573,15.726206,15.447705,12.261313,5.545331,18.232975,16.276524,30.937752,20.109457,24.627787,64.026276,14.251474,40.89889,22.604225,8.869697,25.503374,14.948179,14.826155,26.189798,34.20209,22.081705,15.288476,12.143479,16.449856,28.47612,38.865173,28.002314,9.940458,34.21276,19.818953,18.973269,426.9527
CD84,20.424328,9.162393,12.855787,9.487154,46.714825,25.493769,17.924896,7.7634053,23.234722,42.555386,18.134035,13.1258,17.64835,22.996614,8.0700245,224.99852,121.9326,293.5096,25.235743,6.4379573,7.521496,23.538843,28.88089,11.43064,10.359471,23.11382,13.421369,24.178057,19.005875,12.188504,34.9542,60.512386,31.950903,44.44765,43.817936,18.796455,28.841234,36.67717,3.5180838,20.513622,7.963924,10.565537,5.971189,41.023396,38.72057,58.037163,16.052383,15.873357,31.005056,15.798166,29.585659,3.4555442,4.586763,29.442028,3.1818652,61.560417,11.31878,17.731783,11.636813,23.452553,23.075481,28.307053,11.428617,12.427253,19.393244,33.536144,18.96122,30.60802,8.133999,5.170705,100.50488,3.5924752,19.517773,11.719051,22.448904,15.248837,19.450874,10.629067,16.764828,11.000138,3.9697201,25.938433,24.47017,25.310036,31.712482,12.610006,31.895742,21.578995,9.56155,27.89437,329.59988,11.028929,26.708872,33.22865,25.42959,16.948294,22.093388,10.90429,29.677334,39.854115,30.885494,5.919255,22.146114,13.008286,28.121365,353.23868
CD48,14.552353,3.6411912,14.321269,13.423724,32.99218,6.9269633,18.328505,8.381996,16.797644,28.218338,30.439135,20.209408,7.7405577,14.463696,3.9230542,124.135254,76.58882,213.92307,23.822514,7.685981,1.2906754,23.120348,15.190649,16.096743,23.495861,31.476217,5.496952,22.838179,27.497246,9.432864,40.02818,33.133846,27.827063,20.027248,26.761276,20.205906,20.405403,28.07712,7.4149985,19.538303,0.3903714,6.8757896,10.124269,246.37773,24.461325,232.07909,14.140593,29.121328,20.260487,22.024801,20.42398,7.367505,11.597836,16.476883,4.2644343,60.108315,7.761764,17.32566,22.818066,17.28898,17.850895,23.004305,14.9937525,4.428058,28.443905,26.077328,17.86868,13.890907,11.488668,12.970809,252.49445,4.629602,12.799124,14.864905,28.285833,14.6790085,6.2469606,9.655925,9.7802,12.933511,4.836162,27.567238,21.312922,24.36455,29.251865,16.159143,33.64914,16.463112,3.3621569,20.017025,30.196293,10.269638,16.289999,24.08068,17.494019,19.294987,5.6116247,18.848886,22.672081,26.543823,17.141832,7.563659,9.532651,10.714016,17.839151,319.61224
PFDN2,508.5976,251.67383,408.7222,358.71985,1212.5403,484.08456,433.24323,380.9104,284.56897,742.675,610.81305,538.0737,338.36548,478.1618,200.5757,749.8185,489.02686,1446.3799,416.39304,208.7704,230.98816,641.42865,664.17334,369.40298,256.32898,476.58362,380.00574,634.505,649.1256,289.95474,733.07434,1066.3801,668.3522,533.6667,753.95886,426.05502,753.0389,650.1809,225.27989,383.8156,138.09248,266.8112,245.69418,325.98898,712.30804,400.12903,374.9591,556.0786,717.2925,353.5149,467.93445,246.75377,223.89099,535.95593,210.57758,1735.3829,182.08398,345.23038,319.82974,498.5742,467.22534,735.19604,285.5888,322.80466,665.74774,702.6667,623.77057,291.93747,215.54887,358.6126,1054.3927,116.88098,318.7665,266.29004,625.34674,376.61102,347.0892,331.22278,236.89598,350.3306,266.51825,629.804,458.86102,473.37415,910.24603,448.2436,835.5148,466.0799,241.63,441.80316,668.50073,318.91504,538.9858,563.8937,497.7768,448.1084,312.03055,357.0066,681.1742,1037.1569,576.2997,198.89351,594.7748,425.88,509.0877,9808.336
FCER1G,312.2354,130.09886,222.24739,172.08467,629.51855,236.68274,231.2433,204.62157,157.55537,389.33466,337.95322,291.36044,155.20172,237.01949,96.176186,563.17633,304.36353,746.8966,215.75015,123.1128,94.430725,319.3,332.03323,208.19455,174.47,282.3883,182.94319,354.29474,338.19983,159.70332,395.55228,740.7935,569.7939,277.93527,443.5028,244.72786,408.55536,393.69455,99.796486,214.85968,89.21572,144.02367,120.03879,185.31831,405.49988,224.9095,215.94994,288.5538,421.35834,183.40126,279.8461,126.89224,127.348976,302.4593,118.65256,1197.5918,104.927345,214.8451,178.83388,253.42538,222.6466,378.675,167.93916,148.1399,352.01248,550.5678,371.30334,175.31116,106.388626,94.96735,728.83276,62.49511,183.0649,147.6857,308.97125,179.62738,178.7918,185.51724,142.25351,170.23415,138.26352,357.21228,231.26006,231.62859,445.38937,208.50754,476.29745,264.40308,149.09016,267.9798,332.10645,171.07426,304.89545,323.5566,265.59857,233.21346,185.33621,181.70494,363.63498,534.2693,305.44855,172.20004,291.3013,191.74559,249.07391,5176.05
CREG1,320.4225,127.49421,240.24301,210.5297,689.6,265.12567,275.4919,240.64062,171.22432,443.90222,354.51672,332.7035,176.26799,272.091,111.421776,562.7149,333.80988,970.1976,243.21428,119.86107,117.81137,373.35907,376.38452,219.85963,163.90567,268.7361,204.50394,358.19733,442.51587,151.04834,433.36902,629.877,403.43472,323.60254,448.75577,255.90381,424.673,369.1861,123.04084,240.55515,67.66808,158.73988,123.79383,184.74377,427.59232,235.778,236.95041,306.25946,415.77847,238.67152,274.01474,144.70857,131.46805,319.1356,182.50836,910.0653,107.07032,202.952,206.02393,285.09784,247.77165,399.4015,183.14989,182.2689,375.9486,418.81677,397.1811,166.74222,119.050606,116.80843,531.9872,64.959694,188.14154,173.42934,348.24536,235.70337,205.33476,215.35991,147.41681,197.36455,170.46822,364.3515,270.62183,272.9743,490.25085,266.21323,464.20975,267.40137,145.5125,243.26926,437.7922,175.43004,335.2826,329.62848,295.2711,259.1985,167.9891,192.88803,391.1254,606.74854,356.71777,108.442245,355.7068,223.30609,292.24646,5788.6377
RCSD1,246.97241,85.04165,156.55655,140.97841,472.246,177.94186,180.21207,152.94046,123.661545,278.99667,255.9535,217.61911,130.20956,183.70717,78.56979,565.1891,270.306,841.7653,166.98369,84.82596,63.42999,260.48755,250.09972,154.66449,110.31946,186.43385,131.48347,264.6474,262.3349,111.09989,267.79877,472.9088,224.32498,230.0024,336.63202,216.20786,315.15964,304.41873,88.0111,175.01181,59.08068,98.4467,83.19479,163.28944,328.77368,189.49774,158.60043,234.0823,310.0907,132.23509,190.09682,107.04779,97.15681,212.8653,91.27591,632.635,83.69778,121.9176,136.42206,196.2582,160.1997,254.87222,131.74893,125.43609,253.29512,310.60022,270.38834,122.48426,79.13632,64.15268,402.48642,38.48859,136.0208,98.284904,270.30212,169.37654,148.06946,135.3779,97.63432,155.53392,107.44183,263.52847,181.27208,173.46484,294.0343,175.35204,305.30618,211.44714,95.12874,183.41678,344.8963,113.69562,211.72267,238.27444,207.5341,172.14519,169.5715,140.3041,289.3711,405.79324,231.3633,87.08516,239.5002,156.11945,202.44934,3888.2837
MPZL1,443.38803,170.8176,341.79916,251.69385,974.22797,358.60883,348.2407,317.7365,201.85187,598.00366,515.4098,448.278,245.09348,324.08664,144.16011,503.89664,386.87378,1059.8157,346.30426,147.10873,173.0783,449.56424,513.6544,317.89365,221.89767,405.70868,295.85373,503.49106,534.3352,219.00742,592.34827,924.6819,537.53357,453.07404,608.93353,326.23483,595.1728,497.72678,134.51865,312.51175,74.48772,236.08266,172.24594,242.56442,536.8069,288.3663,282.18527,425.23166,518.82117,300.78256,397.54803,198.55602,187.2391,427.27698,207.12,1442.1765,166.7969,267.84662,273.96808,386.81232,377.54596,585.77576,260.01913,234.00804,538.7771,597.66425,516.6621,217.65405,175.03296,143.7788,2726.3113,83.5296,263.75262,201.90244,459.25632,282.9937,277.38687,285.80988,187.63168,232.58514,230.94041,514.83997,357.45465,343.3871,651.8834,323.71225,686.5682,365.18155,232.09415,337.96072,462.462,221.79514,472.39874,448.15176,426.6745,353.8347,171.23726,276.93423,564.5546,808.7562,437.01126,148.06375,477.465,346.14804,407.97,8162.313
MPC2,506.2072,220.74284,382.43515,316.20435,1145.6912,438.4967,418.62195,357.76642,254.23454,681.8154,537.0771,563.36383,290.29227,450.8522,178.6577,574.87964,435.86368,1200.8464,395.0,217.09186,207.88629,610.9498,645.9583,382.9431,300.28174,443.99677,361.44778,589.6948,682.4737,266.4677,688.81476,1064.6016,762.6193,508.68805,736.2737,422.5655,680.72955,615.7285,171.06943,364.16193,111.14316,281.56104,189.60188,287.24078,657.2274,359.5634,365.3957,610.9157,771.1179,376.4653,493.61447,239.83324,211.65984,483.02075,226.74498,1574.6995,211.26358,350.29092,327.02606,456.4297,436.4037,642.8707,307.8627,321.35495,630.635,670.93365,647.90753,250.40344,202.74733,168.69354,933.6166,110.792946,331.98077,255.49818,674.74426,384.55814,339.05334,352.03012,240.17694,315.43698,264.52274,569.0317,421.70856,420.35907,816.81366,431.60278,902.4578,472.5678,271.45264,403.92517,535.2675,277.8988,542.381,557.369,503.34622,428.85236,243.42406,314.72153,630.50305,993.18756,600.61975,194.37054,559.19916,367.28387,485.63397,9286.315
ATP1B1,30.961735,12.816416,20.824104,21.235067,68.44028,27.353292,25.3664,29.62377,10.25919,40.713764,37.0369,22.582449,17.017263,25.56782,8.808134,21.027273,19.055407,60.03071,19.695091,7.735818,12.228434,31.597889,33.54787,18.57051,16.80828,32.75191,19.981493,34.138096,50.13214,14.468279,37.514435,57.757736,42.48502,22.491215,76.222725,42.547848,46.20185,29.007603,8.888166,22.191969,8.5816555,12.901941,13.008674,17.2758,36.06798,28.583162,30.285112,38.65179,20.862602,22.41893,21.831375,15.553326,11.065497,24.360308,14.257656,75.08293,11.11762,19.620106,18.900433,25.061146,24.687048,38.623672,18.649391,17.782852,39.23026,37.192863,36.238033,11.984387,8.360265,5.500256,64.92606,3.531863,15.598182,8.435706,32.981056,19.604866,18.587135,18.549957,12.073313,14.071185,14.598826,39.48305,31.037476,26.146646,40.664444,20.99399,43.689938,28.019379,16.58175,32.328724,30.672392,19.050299,22.87836,28.207718,30.732258,19.356613,10.909719,22.289013,41.377594,58.940723,32.292427,10.437019,22.16246,24.303942,30.768196,549.81384
CACYBP,472.55392,264.9804,396.07294,355.0612,1219.8717,466.96887,454.52274,380.89117,281.44925,745.08154,605.7854,540.386,341.76294,488.12668,199.49452,590.9589,491.1298,1307.1066,389.42108,201.63026,224.27261,625.8264,590.88477,349.7399,263.42633,494.83026,405.97498,613.02295,645.50836,279.90115,784.02966,1026.79,654.6707,484.5972,741.88965,406.82248,754.72986,600.22217,227.32596,405.3965,125.5004,255.77286,234.32335,305.3501,641.6988,424.12265,361.05984,544.14685,677.3764,411.38934,463.88962,259.83017,239.30981,504.24686,241.91885,1662.5737,209.87099,315.82587,338.34683,553.72815,537.3195,816.20013,307.8193,291.65884,727.92255,643.7764,656.16644,273.91052,190.78976,152.2974,981.4553,95.98255,321.6435,264.4539,624.31195,365.39502,370.9985,319.5524,241.34311,315.96378,264.25287,632.16626,461.63492,481.3901,924.97485,423.43616,780.9761,452.70312,253.71948,441.45932,669.7284,283.43042,584.3606,564.84503,538.182,433.94788,312.45682,326.4188,684.6758,970.5221,573.266,234.1462,600.9668,419.46408,474.2627,9927.012
ABL2,143.64622,48.196434,104.71567,84.732574,301.5327,117.58719,106.8326,100.33657,66.3927,188.6691,151.53682,148.28525,71.55207,115.56069,46.659653,132.13947,111.6528,321.27063,102.780304,50.67405,48.41983,158.00412,172.61131,102.10176,66.49544,125.334694,92.543015,164.55081,179.131,71.7753,183.50308,280.25015,173.29227,131.5249,201.75774,107.38089,183.70831,157.16551,51.33594,105.26839,31.061169,74.1812,50.348267,75.829254,175.76382,104.60927,101.88157,141.51096,162.41069,83.921974,121.66047,67.52551,54.07673,138.68443,56.88687,402.15558,49.671146,86.92336,91.91307,131.91612,114.248,167.8971,86.377686,81.86736,161.163,183.2875,173.7579,64.80142,58.57759,37.346626,229.6269,29.105091,88.55658,73.5728,157.79572,93.05155,89.09922,94.35828,67.87718,93.705956,72.3469,161.61801,115.92526,122.23455,217.50432,101.87379,212.59122,119.75262,65.82106,105.59744,151.778,70.3353,145.54063,149.706,125.83007,106.52955,62.506424,82.89728,168.09152,270.42743,142.16159,41.893936,152.43216,103.01303,127.92325,2541.7114
TOR1AIP2,546.9154,211.3253,399.9097,342.91434,1209.6381,474.1857,436.98303,416.9227,271.52792,768.07007,617.1511,594.8303,320.12808,436.0202,197.96886,538.27966,459.91257,1246.6184,412.8581,200.2835,198.72198,630.4475,689.6403,375.8817,294.5522,502.0717,356.69067,629.8002,715.1714,277.46692,723.5468,1086.5493,695.308,520.7335,807.79944,451.99976,739.6953,649.0732,185.78433,397.12817,102.55688,317.19067,204.23717,309.45505,728.8186,392.65057,367.36133,534.4662,663.4766,387.12512,473.2466,258.9413,235.51448,533.9849,234.85669,1664.0789,196.74582,378.3454,380.8102,491.20013,454.02927,691.35345,309.18988,316.83682,666.40436,699.5657,689.12585,294.98373,211.33867,162.50684,963.9336,90.94496,328.6592,279.16434,614.89087,414.2973,355.95834,369.23523,252.79192,332.46887,292.66763,650.6244,443.0809,442.55466,902.41534,447.24326,841.36456,473.77005,267.40372,392.02673,610.97723,301.55997,585.5539,585.7569,516.2371,452.29886,251.43935,372.12903,745.1075,1093.007,592.68066,194.65921,598.84265,420.8634,517.93115,10088.423
RNASEL,9.0355015,3.6041527,5.565273,4.41482,15.698637,6.2621756,7.1168437,3.9658868,5.932651,10.372028,11.46223,8.6822,4.718212,7.727486,2.1813323,11.974234,7.0997915,21.36974,5.2882457,2.3528945,2.7650833,9.208831,6.715812,3.4176002,4.0488634,6.0451055,2.5609097,9.675004,9.374986,3.6748009,7.273897,20.880075,13.04541,9.13452,10.954831,7.1975384,7.9304786,9.718925,2.5160804,4.488526,1.4936789,2.6157892,1.9330175,4.8752985,9.99598,5.756918,4.9439335,8.118496,12.302937,6.34884,6.5033703,4.612639,3.1585624,5.2559376,5.3732715,22.467115,2.7620265,4.467681,7.013421,6.9413714,6.904742,11.063176,4.8685117,4.7818303,11.477304,9.332785,9.143946,5.041977,2.2189636,3.730916,13.507893,0.99397415,4.577327,2.909022,7.572076,7.8011723,4.5067263,2.8588684,5.4410605,4.0300627,3.8170903,6.9926305,5.858187,7.3340845,12.383787,6.478032,15.522406,8.009341,4.1617637,6.160584,12.2616005,4.30947,7.694077,6.0593615,6.8651814,6.1071825,4.2210655,3.1743164,8.674649,14.97298,9.603023,2.2089722,6.7143593,3.6601462,7.526335,137.12321
RGS16,19.266787,8.200952,10.903682,12.905266,49.17234,17.942062,14.168196,11.123495,8.942324,32.240997,21.482582,20.900473,13.225654,18.400812,7.1182218,17.469885,20.044247,39.525288,14.32769,4.631145,5.5515676,21.062529,29.278746,12.632873,38.06193,25.542694,18.436958,22.337032,26.28874,8.250884,26.918804,48.707146,22.57232,21.522377,27.656137,14.65821,23.530994,19.431269,7.0461297,16.888325,1.0137322,9.520353,6.9739227,5.664435,19.792696,13.510009,14.128281,47.545532,25.153023,18.090967,19.246017,6.233978,10.235882,19.149714,5.004116,74.71656,6.933122,12.969593,11.91293,20.630592,18.496681,26.326458,14.863038,11.309122,21.442213,33.133774,20.431984,4.9748373,1.9953077,2.796206,39.44868,3.448451,7.4611692,6.2672415,68.985085,12.95723,12.243862,9.67882,10.40622,18.31183,10.625948,25.443594,19.794771,21.837784,27.235123,16.381527,31.906078,24.283768,10.364405,11.323589,15.939823,13.518173,16.204817,21.538673,26.782818,16.530613,67.98697,12.795483,27.958344,40.67462,18.656654,6.54254,23.152622,23.630806,24.593979,402.23257
ARPC5,434.12787,176.97966,290.3202,252.76756,855.47235,326.49066,342.66284,290.93268,206.03987,549.99194,451.46674,412.83435,250.43947,331.74133,138.01547,774.02856,407.53015,1178.4067,328.67114,163.75182,151.47102,479.6571,500.64508,297.1547,215.64207,355.49783,255.38953,492.82925,493.62744,207.34203,518.652,773.1715,461.77386,407.38898,579.84607,336.0567,530.04175,484.15588,152.52354,283.3047,106.94876,205.10022,164.33221,244.7383,528.13367,300.3768,275.77875,425.50812,535.2767,270.2383,359.06918,199.4005,160.80997,384.0028,170.14743,1245.841,150.65555,253.4262,259.74963,356.0224,312.15665,503.74713,227.66539,238.8259,467.2069,546.89734,490.36346,228.93135,155.15645,141.9231,779.8804,81.093666,250.3636,201.9557,438.30652,291.65616,280.03946,256.99435,174.7585,253.63896,207.39891,475.06244,360.08643,349.8476,657.3026,326.75198,603.9385,351.24585,169.93071,324.38074,499.2367,221.1835,438.6345,439.48422,375.34647,337.2102,200.47012,247.56305,500.00064,754.1716,441.98355,155.97774,435.81592,310.79172,362.39954,7213.5996
COLGALT2,63.272903,28.631306,59.608654,46.764755,200.56157,69.8181,77.833916,54.465748,55.64921,109.27435,104.991615,80.371666,53.313892,62.660583,36.06106,294.12924,149.45256,572.1465,82.45827,27.6556,17.493944,84.3036,89.80396,47.643204,74.04852,87.33262,53.829395,133.85925,82.27119,38.82011,106.77742,156.70796,71.551125,116.67967,119.64587,69.15071,133.01923,141.43834,27.5437,62.53993,22.488783,39.70358,27.20644,37.131794,114.692535,46.53044,49.523605,69.34285,100.51826,46.055767,78.79194,38.559948,26.7724,76.72234,36.27022,213.88962,38.825104,59.46207,57.547737,79.66011,67.90603,107.17368,42.044304,47.217514,90.66895,98.8232,88.17964,39.404594,31.603361,31.009977,126.53894,14.58033,46.859108,39.465046,79.53241,59.376076,52.292583,53.308353,31.993793,55.124985,29.884295,105.5419,50.853077,68.330444,97.14227,58.11132,102.9669,81.67394,34.15255,60.282272,94.93424,36.149548,72.28947,82.742065,70.95469,58.008064,44.04554,42.74788,108.52976,156.69496,85.57175,33.786453,80.79996,71.35992,92.28221,1469.3534
FAM129A,7.4085245,10.297895,5.2110453,5.4786143,16.316113,7.9892907,9.989401,4.0334387,1.2912967,8.557462,11.437645,8.775695,7.0624285,5.5382047,2.0039108,92.91195,23.607527,69.088165,11.206489,1.9854488,2.4036896,11.065283,6.1829166,4.842225,47.311092,29.890057,7.4581704,5.324962,3.7571113,3.134029,12.502267,18.537323,10.3652935,20.4366,11.93811,8.105897,8.751893,8.224093,3.0865655,7.199916,2.6348019,4.467558,1.8338512,2.677102,11.341184,0.971022,5.769781,13.190521,8.719028,9.000605,10.784232,0.38099083,2.2829995,11.117065,4.8323593,30.085148,3.6345563,4.9490743,4.798791,3.8177547,8.546761,11.740506,3.3409352,2.5529027,8.83793,13.149726,7.0484643,4.2940702,4.5323505,0.2997209,10.1560545,0.74451375,6.268865,7.4377766,8.172678,7.234069,5.66882,6.1033797,5.258811,4.5812607,3.1524665,14.678988,7.857167,7.2000465,11.562096,2.4813683,15.482398,7.991886,6.23913,7.5796485,45.56262,4.5504575,5.2116547,4.695026,7.1846337,5.509209,4.433012,4.8103228,9.9223995,11.250059,11.012003,1.0640178,12.223211,4.775463,4.482041,145.61316
RGS18,8.658788,5.9310718,6.299264,4.0238423,18.452631,3.3855186,3.251157,4.4945545,7.158238,10.141239,14.007085,5.6326876,1.8238949,4.6663175,1.8257163,97.94783,39.273254,96.23815,20.17482,1.1795712,1.4088321,4.9656024,8.925243,7.4003196,5.0763974,2.9420106,3.7537532,18.451275,4.774584,3.5574985,12.448041,29.103054,10.603401,34.458694,7.2344413,6.133212,19.102192,15.301231,1.6034268,5.309498,1.7065235,2.4899023,1.0399168,1.9217545,10.057335,3.1438587,9.812582,6.1219306,10.582776,1.684761,5.8746862,1.8354368,3.7588005,8.304185,4.0732837,15.452829,4.1194715,23.003683,4.0030475,6.6592865,3.2822573,11.135169,4.760499,2.1921678,4.4081144,26.529388,7.823339,4.717191,2.6285052,0.56921583,26.712257,1.7971573,7.4975204,3.3024955,9.439017,3.0226362,1.8320491,0.92327625,3.301713,2.4166484,2.9898026,8.569203,5.5217834,5.933962,6.9357824,3.6627316,8.49103,7.0716863,3.1407948,6.407214,19.042831,4.3291435,8.596808,10.677352,6.4193325,6.660925,1.4937338,3.7017488,8.58844,6.7359242,8.200984,2.0423772,5.040007,2.8163924,11.166789,129.29716
